(ABT), 15000,01/15/2025, 20026731, S
(ABT), 15000,01/15/2025, 20026731, S
(ABT), 15000,01/15/2025, 20026731, S
(ABBV), 15000,01/15/2025, 20026731, P
(ABBV), 15000,01/15/2025, 20026731, P
(CNI), 15000,01/15/2025, 20026731, S
(CNI), 15000,01/15/2025, 20026731, S
(CNI), 15000,01/15/2025, 20026731, S
(MCK), 15000,01/15/2025, 20026731, P
(MCK), 15000,01/15/2025, 20026731, P
(MRK), 15000,01/15/2025, 20026731, S
(MRK), 15000,01/15/2025, 20026731, S
(SYK), 15000,01/15/2025, 20026731, P
(SYK), 15000,01/15/2025, 20026731, P
