(ACN), 15000, 01/31/2023, 20022430, S
(AMT), 15000, 01/31/2023, 20022430, S
(CMCSA), 15000, 01/31/2023, 20022430, S
(COST), 15000, 01/31/2023, 20022430, S
(EXAS), 15000, 01/31/2023, 20022430, S
(HON), 15000, 01/31/2023, 20022430, S
(ICLR), 15000, 01/31/2023, 20022430, S
(ICE), 15000, 01/31/2023, 20022430, S
(LMT), 15000, 01/31/2023, 20022430, S
(MDT), 15000, 01/31/2023, 20022430, S
(MDLZ), 15000, 01/31/2023, 20022430, S
(PH), 15000, 01/31/2023, 20022430, S
(RTX), 15000, 01/31/2023, 20022430, S
(ROK), 15000, 01/31/2023, 20022430, S
(TXN), 15000, 01/31/2023, 20022430, S
(TMO), 15000, 01/31/2023, 20022430, S
